"Director.Name","Birthday","Age","Birthplace","Movie.Title","title","credits","grade","fir_year","year","tomatometer","audience_score","box_office","content_metadataGenres","criticsScore_likedCount","criticsScore_notLikedCount","criticsScore_ratingCount","overlay_criticsTop_likedCount","overlay_criticsTop_notLikedCount","overlay_criticsTop_ratingCount","overlay_mediaType","Action","Mystery_._Thriller","Kids_._Family","Adventure","Drama","Documentary","Biography","Sci.Fi","Fantasy","Comedy","Animation","Romance","Crime","Reality","Talk_Show","Sports","Health_._Wellness","News","Music","Entertainment","Travel","War","History","Western","Holiday","Other","LGBTQ.","Horror","Musical","Special_Interest","Variety","Sports_._Fitness","Anime"
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","M*A*S*H","Pvt. Danny McShane (Guest Star)","TV-PG",1975,"1975,1983-1975,1983","No Score Yet","87","Box office not found","Comedy, War",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","Hill Street Blues","Captain Freedom (Guest Star)","TV-14",1982,"1982-1982","97","85","Box office not found","Crime, Drama",54,2,56,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","It's a Living","Lloyd Hoffmeyer (Guest Star)",NA,1981,"1981-1981","No Score Yet","No Score Yet","Box office not found","Comedy",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","Police Story","Officer Brett Loebner (Character)","TV-PG",1978,"1978-1978","No Score Yet","No Score Yet","Box office not found","Crime, Drama",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","Alice","Unknown (Guest Star)","TV-PG",1976,"1976-1976","No Score Yet","No Score Yet","Box office not found","Comedy",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","Good Heavens","Unknown (Guest Star)",NA,1976,"1976-1976","No Score Yet","No Score Yet","Box office not found","Comedy",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","Cannon","George Peters (Guest Star)","TV-PG",1974,"1974-1974","No Score Yet","No Score Yet","Box office not found","Crime, Drama",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","The Waltons","Stuart Lee Claybourne (Guest Star)","TV-G",1973,"1973-1973","No Score Yet","No Score Yet","Box office not found","Drama, Romance",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","Mod Squad","Chris Norton (Guest Star)","TV-PG",1973,"1973-1973","No Score Yet","No Score Yet","Box office not found","Crime, Drama",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dennis Dugan","Sep 5, 1946","78","Wheaton, Illinois, USA","Problem Child","The Sixth Sense","Unknown (Guest Star)",NA,1972,"1972-1972","No Score Yet","No Score Yet","Box office not found","Drama, Mystery & Thriller",0,0,0,0,0,0,"TvSeries",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Teen Wolf: The Movie","Director",NA,2023,"2023","32","64",NA,"Fantasy, Action, Comedy, Drama",8,17,25,0,3,3,"Movie",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","The Adventures of Errol Flynn","Director","R",2018,"2018","50","80",NA,"Biography, Adventure",10,10,20,4,2,6,"Movie",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Bait","Screenwriter,Executive Producer","R",2012,"2012","46","28",NA,"Action, Horror, Mystery & Thriller",16,19,35,5,5,10,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Give 'Em Hell Malone","Director","R",2009,"2009","No Score Yet","35",NA,"Crime, Drama, Mystery & Thriller",0,1,1,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Prayers for Bobby","Director","TV-PG",2009,"2009","73","86",NA,"Drama",11,4,15,6,3,9,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","The Scorpion King 2: Rise of a Warrior","Director","PG-13",2008,"2008","No Score Yet","18",NA,"Adventure, Action",0,3,3,0,1,1,"Movie",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","While the Children Sleep","Director","TV-PG",2007,"2007","No Score Yet","23",NA,"Mystery & Thriller, Drama",0,0,0,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Crash and Burn","Director","TV-14",2007,"2007","No Score Yet","26",NA,"Mystery & Thriller, Action",0,0,0,0,0,0,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Resident Evil: Extinction","Director","R",2007,"2007","24","58","50648679","Horror, Action",24,77,101,4,23,27,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","The Curse of King Tut's Tomb","Director",NA,2006,"2006","No Score Yet","No Score Yet",NA,"Adventure, Fantasy",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","3","Director","TV-14",2004,"2004","No Score Yet","84",NA,"Biography, Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Swimming Upstream","Director","PG-13",2003,"2003","61","80","47171","Drama",23,15,38,4,7,11,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","1st to Die","Director","R",2003,"2003","No Score Yet","45",NA,"Mystery & Thriller",1,1,2,1,1,2,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","The Lost Battalion","Director","TV-PG",2001,"2001","No Score Yet","79",NA,"War, Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","On the Beach","Director",NA,2000,"2000","No Score Yet","66",NA,"",2,2,4,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Resurrection","Director","R",1999,"1999","17","55",NA,"Mystery & Thriller",1,5,6,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Tale of the Mummy","Director,Writer","R",1998,"1998","17","18",NA,"Horror",1,5,6,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Silent Trigger","Director","R",1996,"1996","20","31",NA,"Mystery & Thriller, Action",1,4,5,0,0,0,"Movie",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","The Shadow","Director","PG-13",1994,"1994","37","45","31951990","Action, Adventure",19,33,52,5,6,11,"Movie",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","The Real McCoy","Director","PG-13",1993,"1993","24","43","6305945","Mystery & Thriller",4,13,17,0,3,3,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Blue Ice","Director","R",1992,"1992","No Score Yet","32",NA,"Mystery & Thriller",0,0,0,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Highlander II: The Quickening","Director","R",1991,"1991","0%","23","13734970","Fantasy, Adventure",0,25,25,0,7,7,"Movie",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Ricochet","Director","R",1991,"1991","74","52","20596333","Action",14,5,19,5,2,7,"Movie",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Highlander","Director","R",1986,"1986","69","79","5735847","Fantasy, Adventure, Action",29,13,42,4,5,9,"Movie",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Razorback","Director","R",1984,"1984","58","47",NA,"Horror, Fantasy",7,5,12,2,3,5,"Movie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Teen Wolf","Executive Producer","TV-14",2017,"2017-2017","81","85","Box office not found","Drama, Fantasy",71,18,89,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","The Lizzie Borden Chronicles","Director","TV-14",2015,"2015-2015","50","67","Box office not found","Drama",6,6,12,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","The Hunger","Director","TV-MA",1997,"1997-1997","No Score Yet","No Score Yet","Box office not found","Horror",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Perversions of Science","Director","TV-MA",1997,"1997-1997","No Score Yet","No Score Yet","Box office not found","Horror",0,0,0,0,0,0,"TvSeries",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Russell Mulcahy","Jun 23, 1953","71","Melbourne, Victoria, Australia","Highlander II: The Quickening","Tales From the Crypt","Director","TV-PG",1991,"1991,1993-1994,1996","82","90","Box office not found","Kids & Family, Horror, Fantasy, Drama, Comedy",32,7,39,0,0,0,"TvSeries",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"William Graham","May 15, 1926","98","New York, New York, USA","Return to the Blue Lagoon","Blood Crime","Director","R",2002,"2002","No Score Yet","23",NA,"Mystery & Thriller",0,2,2,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"William Graham","May 15, 1926","98","New York, New York, USA","Return to the Blue Lagoon","Acceptable Risk","Director",NA,2001,"2001","No Score Yet","18",NA,"Mystery & Thriller",0,4,4,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"William Graham","May 15, 1926","98","New York, New York, USA","Return to the Blue Lagoon","Sleeping With the Devil","Director","TV-PG",1997,"1997","No Score Yet","62",NA,"Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"William Graham","May 15, 1926","98","New York, New York, USA","Return to the Blue Lagoon","The Man Who Captured Eichmann","Director","TV-14",1996,"1996","No Score Yet","58",NA,"Drama",0,1,1,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"William Graham","May 15, 1926","98","New York, New York, USA","Return to the Blue Lagoon","Beauty's Revenge","Director","TV-PG",1995,"1995","No Score Yet","20",NA,"Mystery & Thriller",0,0,0,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"William Graham","May 15, 1926","98","New York, New York, USA","Return to the Blue Lagoon","Betrayed: A Story of Three Women","Director","TV-PG",1995,"1995","No Score Yet","No Score Yet",NA,"Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"William Graham","May 15, 1926","98","New York, New York, USA","Return to the Blue Lagoon","A Friend to Die For","Director","TV-PG",1994,"1994","No Score Yet","52",NA,"Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"William Graham","May 15, 1926","98","New York, New York, USA","Return to the Blue Lagoon","Elvis and the Colonel: The Untold Story","Director",NA,1993,"1993","No Score Yet","No Score Yet",NA,"Drama",0,0,0,0,0,0,"Movie",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"William Graham","May 15, 1926","98","New York, New York, USA","Return to the Blue Lagoon","Beyond Suspicion","Director","TV-14",1993,"1993","No Score Yet","No Score Yet",NA,"Mystery & Thriller",0,0,0,0,0,0,"Movie",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
